"YEAR","PROJECT_CODE","EVENT_NUMBER","EVENT_ID","START_TIME","END_TIME","VESSEL_CODE","STATION_ID","STATION_ORIG","STATION_TYPE_CODE","ADFG_STAT_AR","NMFS_REP_AR","DATE_SET","DATE_HAULED","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","POSITION_TYPE","GEAR_CODE","HEADING_TRUE","MINIMUM_DEPTH","MAXIMUM_DEPTH","WIRE_LENGTH","TOW_SPEED","TARE_WEIGHT","GROSS_WEIGHT","CATCH_WEIGHT","HAUL_SAMPLE_TYPE","SURFACE_TEMP","BOTTOM_TEMP","SURFACE_SALINITY","GEAR_PERFORMANCE_CODE","GEAR_COMMENTS","USED_IN_ESTIMATE","SEA_STATE_CODE","SWELL_HEIGHT_CODE","CLOUD_CODE","COMMENTS","CTD","TD","BOTTOM_SENSOR","NET_SONAR","VIDEO","PHOTOS","NET_ID","HEAD_ROPE_LENGTH","Tow_Length_Calc","TOW_LENGTH_FIELD","TOW_LENGTH_DESIGNATED","DURATION","DB_Comments","Photo_1","Photo_2","Photo_3"
"1997","T06","011","1997T06011",12/30/1899 8:53:00,12/30/1899 9:19:00,"19433","14","O-29","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.681833,-146.280000,60.690500,-146.250000,,"07",18.000000,133.502399,135.331200,411.000000,,159.664514,1148.495880,988.831366,"T",,,,"01",,"YES","2","1","2","Lots of eel grass & jellyfish in tows 97311-97317","0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,26,,,,
"1997","T06","012","1997T06012",12/30/1899 10:04:00,12/30/1899 10:31:00,"19433","13","N-31","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.709667,-146.171833,60.718667,-146.139167,,"07",18.000000,188.366399,188.366400,503.000000,,160.571698,918.978141,758.406442,"W",,,,"01",,"YES","1","1","2",,"0","0","0","0","0","0",,70.000000,"1.1",1.000000,1.100000,27,,,,
"1997","T06","013","1997T06013",12/30/1899 11:43:00,12/30/1899 12:08:00,"19433","15","P-28","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.652000,-146.336500,60.640667,-146.363000,,"07",173.000000,128.015999,128.016000,366.000000,,163.293253,615.071253,451.778000,"W",,,,"01",,"YES","1","1","2",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,25,,,,
"1997","T06","014","1997T06014",,12/30/1899 13:23:00,"19433","11","Q-27","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.614500,-146.490000,60.609167,-146.456500,,"07",90.000000,100.583999,117.043200,320.000000,,168.736361,547.032398,378.296036,"W",,,,"01",,"YES","1","1","2",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,,,,,
"1997","T06","015","1997T06015",12/30/1899 14:01:00,12/30/1899 14:26:00,"19433","5","Q-26","Standard","466032","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.600500,-146.539500,60.588000,-146.563167,,"07",188.000000,128.015999,128.016000,366.000000,,165.107622,774.735767,609.628145,"T",,,,"01",,"YES","2","1","2",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,25,,,,
"1997","T06","016","1997T06016",12/30/1899 15:14:00,12/30/1899 15:38:00,"19433","9","R-26","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.557000,-146.544000,60.562833,-146.511833,,"07",23.000000,133.502399,135.331200,411.000000,,154.221405,671.316707,517.095301,"W",,,,"01",,"YES","2","1","2",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,24,,,,
"1997","T06","017","1997T06017",12/30/1899 16:38:00,12/30/1899 17:04:00,"19433","10","S-26","Standard","466031","649",8/18/1997 0:00:00,8/18/1997 0:00:00,60.526500,-146.560167,60.530333,-146.526000,,"07",28.000000,117.043199,117.043200,366.000000,,153.314221,541.589289,388.275068,"W",,,,"01",,"YES","2","1","2",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,26,,,,
"1997","T06","018","1997T06018",12/30/1899 8:33:00,12/30/1899 9:00:00,"19433","8","T-25","Standard","466003","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.500667,-146.587833,60.497333,-146.621833,,"07",198.000000,124.358399,146.304000,366.000000,,146.056743,428.191197,282.134454,"T",,,,"01",,"YES","2","1","8",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,27,,,,
"1997","T06","019","1997T06019",12/30/1899 10:09:00,12/30/1899 10:35:00,"19433","4","U-24","Standard","466003","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.422000,-146.737833,60.439333,-146.736833,,"07",313.000000,212.140799,217.627200,640.000000,,149.685482,413.676241,263.990759,"T",,,,"01",,"YES","2","2","9",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.050000,26,,,,
"1997","T06","020","1997T06020",12/30/1899 11:44:00,12/30/1899 12:09:00,"19433","2","S-24","Standard","466032","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.498000,-146.674333,60.514500,-146.685833,,"07",293.000000,184.708799,190.195200,503.000000,,159.664514,993.367290,833.702776,"T",,,,"01",,"YES","1","2","8",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.050000,25,,,,
"1997","T06","021","1997T06021",12/30/1899 13:05:00,12/30/1899 13:30:00,"19433","7","S-25","Standard","466032","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.533000,-146.637333,60.538167,-146.604833,,"07",23.000000,120.700799,126.187200,366.000000,,160.571698,474.457619,313.885920,"T",,,,"01",,"YES","1","2","6",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1997","T06","022","1997T06022",12/30/1899 14:29:00,12/30/1899 14:54:00,"19433","6","R-25","Standard","466032","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.554000,-146.662500,60.558167,-146.628167,,"07",18.000000,104.241599,104.241600,320.000000,,167.829176,396.893323,229.064146,"W",,,,"01",,"YES","1","1","6",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.040000,25,,,,
"1997","T06","023","1997T06023",12/30/1899 15:42:00,12/30/1899 16:14:00,"19433","1","P-24","Standard","466032","649",8/19/1997 0:00:00,8/19/1997 0:00:00,60.622833,-146.692833,60.640167,-146.698833,,"07",278.000000,120.700799,128.016000,366.000000,,136.984895,316.607474,179.622578,"W",,,,"01",,"YES","1","1","2","Mudded down on retrieve","0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.060000,32,,,,
"1997","T06","024","1997T06024",12/30/1899 8:30:00,12/30/1899 8:55:00,"19433","27","M-25","Standard","466033","649",8/20/1997 0:00:00,8/20/1997 0:00:00,60.781167,-146.641333,60.787667,-146.608333,,"07",38.000000,166.420799,173.736000,503.000000,,170.550731,635.936502,465.385771,"W",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.040000,25,,,,
"1997","T06","025","1997T06025",12/30/1899 10:52:00,12/30/1899 11:17:00,"19433","25","L-28","Standard","466033","649",8/20/1997 0:00:00,8/20/1997 0:00:00,60.808000,-146.342667,60.811500,-146.309333,,"07",43.000000,195.681599,201.168000,549.000000,,147.871112,583.319787,435.448675,"W",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,25,,,,
"1997","T06","026","1997T06026",12/30/1899 12:19:00,12/30/1899 12:43:00,"19433","26","M-26","Standard","466033","649",8/20/1997 0:00:00,8/20/1997 0:00:00,60.794667,-146.477167,60.795500,-146.511833,,"07",203.000000,195.681599,195.681600,549.000000,,161.478883,604.185036,442.706153,"W",,,,"01",,"YES","1","1","6",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,24,,,,
"1997","T06","027","1997T06027",12/30/1899 14:32:00,12/30/1899 14:57:00,"19433","28","M-24","Standard","466033","649",8/20/1997 0:00:00,8/20/1997 0:00:00,60.787500,-146.671833,60.775667,-146.703000,,"07",178.000000,148.132799,164.592000,457.000000,,167.829176,667.687968,499.858791,"W",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.15",1.000000,1.000000,25,,,,
"1997","T06","028","1997T06028",12/30/1899 9:05:00,12/30/1899 9:26:00,"19433","108","V-18","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.379333,-147.180000,60.368167,-147.199667,,"07",168.000000,100.583999,104.241600,274.000000,,147.871112,357.430787,209.559674,"W",,,,"01",,"YES","1","1","9","Net hung up near end of tow.","0","0","0","0","0","0",,70.000000,"0.88",0.850000,0.890000,21,,,,
"1997","T06","029","1997T06029",12/30/1899 10:40:00,12/30/1899 11:05:00,"19433","111","V-20","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.410500,-147.096167,60.414500,-147.063167,,"07",52.000000,157.276799,164.592000,457.000000,,155.128590,474.457619,319.329028,"W",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1997","T06","030","1997T06030",12/30/1899 11:57:00,12/30/1899 12:24:00,"19433","112","U-20","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.444333,-147.032167,60.430500,-147.011000,,"07",118.000000,210.311999,232.257600,640.000000,,157.850144,549.753952,391.903807,"T",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,27,,,,
"1997","T06","031","1997T06031",12/30/1899 13:41:00,12/30/1899 14:04:00,"19433","110","U-19","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.444500,-147.098667,60.454000,-147.129333,,"07",246.000000,184.708799,195.681600,549.000000,,152.407036,431.819936,279.412899,"T",,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1.07",1.000000,1.070000,23,,,,
"1997","T06","032","1997T06032",12/30/1899 14:59:00,12/30/1899 15:25:00,"19433","109","T-19","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.471500,-147.121667,60.486000,-147.142500,,"07",263.000000,190.195199,190.195200,549.000000,,155.128590,460.849847,305.721257,"W",,5.400000,,"01",,"YES","2","1","9","Data Logger Temp 5.38 deg C.","0","1","0","0","0","0",,70.000000,"1.07",1.000000,1.070000,26,,,,
"1997","T06","033","1997T06033",12/30/1899 16:17:00,12/30/1899 16:42:00,"19433","106","T-18","Standard","476008","649",8/21/1997 0:00:00,8/21/1997 0:00:00,60.489667,-147.209500,60.490500,-147.175500,,"07",50.000000,179.222399,184.708800,549.000000,,147.871112,241.311140,93.440028,"T",,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1997","T06","034","1997T06034",12/30/1899 8:41:00,12/30/1899 9:08:00,"19433","105","X-17","Standard","476009","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.289000,-147.291667,60.305500,-147.282167,,"07",323.000000,115.214399,135.331200,366.000000,,174.179470,1346.262154,1172.082684,"T",,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.040000,27,,,,
"1997","T06","035","1997T06035",12/30/1899 10:12:00,12/30/1899 10:39:00,"19433","104","W-17","Standard","476008","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.342167,-147.303333,60.353833,-147.277500,,"07",3.000000,142.646399,142.646400,411.000000,,160.571698,1324.489720,1163.918021,"T",,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,27,,,,
"1997","T06","036","1997T06036",12/30/1899 11:16:00,12/30/1899 11:44:00,"19433","103","V-17","Standard","476008","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.391167,-147.271000,60.407667,-147.254000,,"07",338.000000,109.727999,128.016000,320.000000,,156.942960,446.334892,289.391932,"T",,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1.11",1.000000,1.000000,28,,,,
"1997","T06","037","1997T06037",12/30/1899 13:10:00,12/30/1899 13:41:00,"19433","107","U-18","Standard","476008","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.420833,-147.239667,60.428167,-147.207833,,"07",33.000000,164.591999,175.564800,503.000000,,168.736361,499.858791,331.122430,"W",,,,"01",,"YES",,,,"no weather recorded","0","1","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,31,,,,
"1997","T06","038","1997T06038",12/30/1899 14:41:00,12/30/1899 15:08:00,"19433","102","U-17","Standard","476008","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.442333,-147.269167,60.456833,-147.251167,,"07",5.000000,208.483199,239.572800,640.000000,,141.520819,370.131373,228.610554,"T",,,,"01",,"YES",,,,"no weather recorded","0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.030000,27,,,,
"1997","T06","039","1997T06039",12/30/1899 16:12:00,12/30/1899 16:38:00,"19433","101","T-17","Standard","476008","649",8/22/1997 0:00:00,8/22/1997 0:00:00,60.471833,-147.315167,60.477667,-147.283000,,"07",36.000000,184.708799,193.852800,549.000000,,155.128590,553.382691,398.254100,"T",,,,"01",,"YES","2","1","8",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,26,,,,
"1997","T06","040","1997T06040",12/30/1899 9:23:00,12/30/1899 9:49:00,"19433","U15","U-15","Standard","476007","649",8/23/1997 0:00:00,8/23/1997 0:00:00,60.453167,-147.451500,60.436333,-147.461000,,"07",153.000000,155.447999,155.447999,457.000000,,146.056743,392.810992,246.754249,"T",,,,"01",,"NO","1","1","9","New Station.","0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.060000,26,,,,
"1997","T06","041","1997T06041",12/30/1899 11:33:00,12/30/1899 11:58:00,"19433","V15","V-15","Standard","476007","649",8/23/1997 0:00:00,8/23/1997 0:00:00,60.403167,-147.487167,60.387333,-147.498167,,"07",148.000000,151.790399,159.105599,411.000000,,147.871112,537.960550,390.089438,"T",,,,"01",,"NO","1","1","6","New Station; Rocky - Difficult finding towable site.","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1997","T06","042","1997T06042",,12/30/1899 13:11:00,"19433","V14","V-14","Standard","476007","649",8/23/1997 0:00:00,8/23/1997 0:00:00,60.402667,-147.528000,60.386500,-147.540500,,"07",153.000000,164.591999,171.907199,503.000000,,150.592666,691.274771,540.682105,"T",,,,"01",,"NO","1","1","4","New Station.","0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,,,,,
"1997","T06","043","1997T06043",12/30/1899 10:39:00,12/30/1899 11:05:00,"19433","W14","W-14","Standard","476007","649",8/24/1997 0:00:00,8/24/1997 0:00:00,60.379667,-147.566500,60.365167,-147.586667,,"07",168.000000,193.852799,193.852799,549.000000,,156.942960,728.469346,571.526386,"T",,,,"01",,"NO","1","1","8","Long search time for trawl site; lots of sidestripe shrimp","0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.060000,26,,,,
"1997","T06","044","1997T06044",12/30/1899 13:37:00,12/30/1899 14:01:00,"19433","AC12","AC-12","Standard","476003","649",8/24/1997 0:00:00,8/24/1997 0:00:00,60.121667,-147.728333,60.105000,-147.736333,,"07",148.000000,246.887999,279.806399,777.000000,,147.417520,518.909671,371.492151,"W",,,,"01",,"NO","2","5","4",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.040000,24,,,,
"1997","T06","045","1997T06045",12/30/1899 15:25:00,12/30/1899 15:50:00,"19433","AD12","AD-12","Standard","476003","649",8/24/1997 0:00:00,8/24/1997 0:00:00,60.072000,-147.703167,60.055000,-147.707167,,"07",143.000000,230.428799,245.059199,686.000000,,156.035775,781.993245,625.957470,"W",,,,"01",,"NO","1","2","9",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,25,,,,
"1997","T06","046","1997T06046",12/30/1899 16:47:00,12/30/1899 17:14:00,"19433","AD13","AD-13","Standard","476003","649",8/24/1997 0:00:00,8/24/1997 0:00:00,60.071333,-147.613167,60.060833,-147.643333,,"07",173.000000,135.331199,146.303999,411.000000,,157.850144,917.163772,759.313627,"T",,,,"01",,"NO","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.1",1.000000,1.100000,27,,,,
"1997","T06","047","1997T06047",12/30/1899 8:56:00,12/30/1899 9:21:00,"19433","AF11","AF-11","Standard","475933","649",8/25/1997 0:00:00,8/25/1997 0:00:00,59.967333,-147.782000,59.979500,-147.758167,,"07",6.000000,201.167999,208.483199,594.000000,,174.179470,1210.184443,1036.004973,"T",,,,"01",,"NO","1","1","8",,"0","1","0","0","0","0",,70.000000,"1.01",1.000000,1.030000,25,,,,
"1997","T06","048","1997T06048",12/30/1899 10:33:00,12/30/1899 10:47:00,"19433","AG10","AG-10","Standard","475933","649",8/25/1997 0:00:00,8/25/1997 0:00:00,59.939333,-147.902667,59.944667,-147.886833,,"07",8.000000,184.708799,199.339199,594.000000,,148.778297,759.313627,610.535330,"W",,,,"01","H","NO","1","1","9",,"0","0","0","0","0","0",,70.000000,"0.57",0.570000,0.580000,14,"Gear_perf changed",,,
"1997","T06","049","1997T06049",,12/30/1899 13:22:00,"19433","AH9","AH-9","Standard","475933","649",8/25/1997 0:00:00,8/25/1997 0:00:00,59.892833,-147.922667,59.881333,-147.949167,,"07",163.000000,133.502399,135.331199,411.000000,,175.086654,2711.575187,2536.488533,"M",,,,"01",,"NO","1","2","9","Pollock Catch estimated from subsamples.","0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.060000,,,,,
"1997","T06","050","1997T06050",12/30/1899 15:56:00,12/30/1899 16:21:00,"19433","AB10","AB-10","Standard","476004","649",8/25/1997 0:00:00,8/25/1997 0:00:00,60.152333,-147.866500,60.137667,-147.848500,,"07",123.000000,283.463999,307.238399,823.000000,,144.242373,363.781080,219.538707,"T",,,,"01",,"NO","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.040000,25,,,,
"1997","T06","051","1997T06051",12/30/1899 9:31:00,12/30/1899 9:59:00,"19433","AA10","AA-10","Standard","476004","649",8/26/1997 0:00:00,8/26/1997 0:00:00,60.178000,-147.861333,60.189500,-147.884667,"I","07",268.000000,387.705599,398.678399,1006.000000,,143.335188,381.017590,237.682401,"T",,,,"01",,"NO","1","1","9",,"0","0","0","0","0","0",,70.000000,"0.98",1.000000,1.000000,28,"changed end lat min from 11.67 to 11.37 for distance and depth - but does still does not match bearing",,,
"1997","T06","052","1997T06052",12/30/1899 11:25:00,12/30/1899 11:51:00,"19433","AA9","AA-9","Standard","476004","649",8/26/1997 0:00:00,8/26/1997 0:00:00,60.174167,-147.952000,60.188667,-147.970833,,"07",278.000000,345.643199,416.966399,1052.000000,,172.365100,523.445594,351.080494,"T",,,,"01",,"NO","1","1","3","Mud in cod end.","0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,26,,,,
"1997","T06","053","1997T06053",12/30/1899 13:13:00,12/30/1899 13:37:00,"19433","AB9","AB-9","Standard","476004","649",8/26/1997 0:00:00,8/26/1997 0:00:00,60.146833,-147.911500,60.160833,-147.933333,,"07",268.000000,292.607999,318.211199,869.000000,,137.892080,273.062606,135.170526,"W",,,,"01",,"NO","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.07",1.000000,1.070000,24,,,,
"1998","T04","001","1998T04001",12/30/1899 9:50:00,12/30/1899 10:12:00,"19433","12","12","Standard","515936","630",8/13/1998 0:00:00,8/13/1998 0:00:00,59.546667,-151.734500,59.548333,-151.705333,,"07",62.000000,71.323199,78.638399,229.000000,,165.107622,929.864358,764.756735,"M",,,,"01",,"YES","2","1","3",,"0","0","0","0","0","0",,70.000000,"0.89",1.000000,1.000000,22,,,,
"1998","T04","002","1998T04002",12/30/1899 13:05:00,12/30/1899 13:30:00,"19433","17","17","Standard","515936","630",8/13/1998 0:00:00,8/13/1998 0:00:00,59.572333,-151.831833,59.558667,-151.852000,,"07",201.000000,34.747199,42.062399,91.000000,,116.119646,826.445298,710.325651,"M",,,,"01","P1","NO","2","1","3","This Tow Id was also used for a separate yet bad tow. Changed from Net #2 to Net #1/ dungy pot","0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,25,"Gear_perf changed",,,
"1998","T04","003","1998T04003",12/30/1899 14:10:00,12/30/1899 14:35:00,"19433","20","20","Standard","515937","630",8/13/1998 0:00:00,8/13/1998 0:00:00,59.564667,-151.919333,59.555667,-151.949000,,"07",210.000000,32.918399,36.575999,91.000000,,129.727417,1651.076226,1521.348808,"M",,,,"01",,"NO","2","1","3",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.050000,25,,,,
"1998","T04","004","1998T04004",12/30/1899 15:12:00,12/30/1899 15:41:00,"19433","21","21","Standard","515937","630",8/13/1998 0:00:00,8/13/1998 0:00:00,59.521167,-151.915667,59.532667,-151.934833,,"07",210.000000,42.062399,64.007999,183.000000,,81.646626,470.828880,389.182253,"M",,,,"01","P1","NO","2","1","3","Caught 7x7 king crab pot","0","0","0","0","0","0",,70.000000,"0.91",0.900000,0.910000,29,"Gear_perf changed",,,
"1998","T04","005","1998T04005",12/30/1899 9:19:00,12/30/1899 9:45:00,"19433","9","9","Standard","515935","630",8/14/1998 0:00:00,8/14/1998 0:00:00,59.556833,-151.547833,59.565833,-151.521333,,"07",48.000000,117.043199,122.529599,366.000000,2.400000,122.469939,974.316410,851.846470,"M",,,,"01",,"YES","1","1","2","Temp Logger 9.3 deg C","0","1","0","0","0","0",,70.000000,"0.97",1.000000,0.970000,26,,,,
"1998","T04","006","1998T04006",12/30/1899 11:15:00,12/30/1899 11:41:00,"19433","15","15","Standard","515936","630",8/14/1998 0:00:00,8/14/1998 0:00:00,59.520500,-151.802667,59.526167,-151.771833,,"07",45.000000,73.151999,74.980799,229.000000,2.700000,126.098678,880.876382,754.777703,"M",,,,"01",,"YES","2","2","3",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,26,,,,
"1998","T04","007","1998T04007",12/30/1899 12:33:00,12/30/1899 12:45:00,"19433","18","18","Standard","515937","630",8/14/1998 0:00:00,8/14/1998 0:00:00,59.516333,-151.876167,59.521500,-151.863167,,"07",42.000000,62.179199,64.007999,183.000000,2.300000,120.201978,218.631522,98.429544,"W",,,,"01",,"NO","2","2","3",,"0","0","0","0","0","0",,70.000000,"0.5",0.550000,0.500000,12,,,,
"1998","T04","008","1998T04008",12/30/1899 13:24:00,12/30/1899 13:45:00,"19433","22","22","Standard","515907","630",8/14/1998 0:00:00,8/14/1998 0:00:00,59.495167,-151.950333,59.492667,-151.983000,,"07",208.000000,60.350399,78.638399,183.000000,3.000000,123.377124,821.909374,698.532249,"M",,,,"01",,"NO","2","2","4",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,21,,,,
"1998","T04","009","1998T04009",12/30/1899 14:35:00,12/30/1899 15:00:00,"19433","19","19","Standard","515907","630",8/14/1998 0:00:00,8/14/1998 0:00:00,59.484833,-151.860833,59.479500,-151.892333,,"07",201.000000,64.007999,82.295999,183.000000,2.600000,131.995379,708.511281,576.515902,"M",,,,"01","P1","NO","2","2","4","Caught crab pot","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,"Gear_perf changed",,,
"1998","T04","010","1998T04010",12/30/1899 8:58:00,12/30/1899 9:35:00,"19433","5","5","Standard","515932","630",8/17/1998 0:00:00,8/17/1998 0:00:00,59.644333,-151.321000,59.635667,-151.341167,,"07",209.000000,27.431999,32.918399,91.000000,2.500000,127.005863,689.460402,562.454538,"M",,,,"01","MP1","YES","3","2","6","Caught 7x7 king crab pot at approx 0.9 nm in tow","0","0","0","0","0","0",,70.000000,"0.8",0.960000,0.960000,37,"Gear_perf changed",,,
